site,treatment,date,year,month,depth_m,variable,value
n2,fert,1998-06-19T00:00:00Z,1998,6,3,do_mg_l,10.88
n2,fert,1998-06-19T00:00:00Z,1998,6,3,chl_ug_l,0.7833333333333333
n2,fert,1998-06-19T00:00:00Z,1998,6,3,secchi_m,4.5
n2,fert,1998-06-19T00:00:00Z,1998,6,4,temp_c,5.09
n2,fert,1998-06-19T00:00:00Z,1998,6,4,cond_u_s,203
n2,fert,1998-06-19T00:00:00Z,1998,6,4,do_mg_l,11.43
n2,fert,1998-06-19T00:00:00Z,1998,6,4,chl_ug_l,NA
n2,fert,1998-06-19T00:00:00Z,1998,6,4,secchi_m,4.5
n2,fert,1998-06-19T00:00:00Z,1998,6,5,temp_c,4.17
n2,fert,1998-06-19T00:00:00Z,1998,6,5,cond_u_s,202
n2,fert,1998-06-19T00:00:00Z,1998,6,5,do_mg_l,8.96
n2,fert,1998-06-19T00:00:00Z,1998,6,5,chl_ug_l,3.3666666666666667
n2,fert,1998-06-19T00:00:00Z,1998,6,5,secchi_m,4.5
n2,fert,1998-06-19T00:00:00Z,1998,6,6,temp_c,3.72
n2,fert,1998-06-19T00:00:00Z,1998,6,6,cond_u_s,208
n2,fert,1998-06-19T00:00:00Z,1998,6,6,do_mg_l,5.14
n2,fert,1998-06-19T00:00:00Z,1998,6,6,chl_ug_l,NA
n2,fert,1998-06-19T00:00:00Z,1998,6,6,secchi_m,4.5
n2,fert,1998-06-19T00:00:00Z,1998,6,7,temp_c,3.33
n2,fert,1998-06-19T00:00:00Z,1998,6,7,cond_u_s,217
n2,fert,1998-06-19T00:00:00Z,1998,6,7,do_mg_l,2.49
n2,fert,1998-06-19T00:00:00Z,1998,6,7,chl_ug_l,NA
n2,fert,1998-06-19T00:00:00Z,1998,6,7,secchi_m,4.5
n2,fert,1998-06-19T00:00:00Z,1998,6,8,temp_c,2.93
n2,fert,1998-06-19T00:00:00Z,1998,6,8,cond_u_s,232
n2,fert,1998-06-19T00:00:00Z,1998,6,8,do_mg_l,0.64
n2,fert,1998-06-19T00:00:00Z,1998,6,8,chl_ug_l,9.6
n2,fert,1998-06-19T00:00:00Z,1998,6,8,secchi_m,4.5
n2,fert,1998-06-19T00:00:00Z,1998,6,9,temp_c,2.85
n2,fert,1998-06-19T00:00:00Z,1998,6,9,cond_u_s,232
n2,fert,1998-06-19T00:00:00Z,1998,6,9,do_mg_l,0.31
n2,fert,1998-06-19T00:00:00Z,1998,6,9,chl_ug_l,NA
n2,fert,1998-06-19T00:00:00Z,1998,6,9,secchi_m,4.5
n2,fert,1998-07-17T00:00:00Z,1998,7,0,temp_c,17.62
n2,fert,1998-07-17T00:00:00Z,1998,7,0,cond_u_s,150
n2,fert,1998-07-17T00:00:00Z,1998,7,0,do_mg_l,7.99
n2,fert,1998-07-17T00:00:00Z,1998,7,0,chl_ug_l,0.6266666666666667
n2,fert,1998-07-17T00:00:00Z,1998,7,0,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,0.1,temp_c,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,0.1,cond_u_s,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,0.1,do_mg_l,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,0.1,chl_ug_l,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,0.1,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,0.5,temp_c,17.6
n2,fert,1998-07-17T00:00:00Z,1998,7,0.5,cond_u_s,150
n2,fert,1998-07-17T00:00:00Z,1998,7,0.5,do_mg_l,7.97
n2,fert,1998-07-17T00:00:00Z,1998,7,0.5,chl_ug_l,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,0.5,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,1,temp_c,17.58
n2,fert,1998-07-17T00:00:00Z,1998,7,1,cond_u_s,150
n2,fert,1998-07-17T00:00:00Z,1998,7,1,do_mg_l,7.96
n2,fert,1998-07-17T00:00:00Z,1998,7,1,chl_ug_l,0.6866666666666668
n2,fert,1998-07-17T00:00:00Z,1998,7,1,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,2,temp_c,17.57
n2,fert,1998-07-17T00:00:00Z,1998,7,2,cond_u_s,149
n2,fert,1998-07-17T00:00:00Z,1998,7,2,do_mg_l,7.93
n2,fert,1998-07-17T00:00:00Z,1998,7,2,chl_ug_l,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,2,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,3,temp_c,13.66
n2,fert,1998-07-17T00:00:00Z,1998,7,3,cond_u_s,186
n2,fert,1998-07-17T00:00:00Z,1998,7,3,do_mg_l,12.07
n2,fert,1998-07-17T00:00:00Z,1998,7,3,chl_ug_l,0.99
n2,fert,1998-07-17T00:00:00Z,1998,7,3,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,4,temp_c,8.21
n2,fert,1998-07-17T00:00:00Z,1998,7,4,cond_u_s,195
n2,fert,1998-07-17T00:00:00Z,1998,7,4,do_mg_l,11.61
n2,fert,1998-07-17T00:00:00Z,1998,7,4,chl_ug_l,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,4,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,5,temp_c,6.33
n2,fert,1998-07-17T00:00:00Z,1998,7,5,cond_u_s,200
n2,fert,1998-07-17T00:00:00Z,1998,7,5,do_mg_l,9.88
n2,fert,1998-07-17T00:00:00Z,1998,7,5,chl_ug_l,1.3066666666666666
n2,fert,1998-07-17T00:00:00Z,1998,7,5,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,6,temp_c,4.96
n2,fert,1998-07-17T00:00:00Z,1998,7,6,cond_u_s,203
n2,fert,1998-07-17T00:00:00Z,1998,7,6,do_mg_l,3.92
n2,fert,1998-07-17T00:00:00Z,1998,7,6,chl_ug_l,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,6,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,7,temp_c,3.97
n2,fert,1998-07-17T00:00:00Z,1998,7,7,cond_u_s,206
n2,fert,1998-07-17T00:00:00Z,1998,7,7,do_mg_l,0.36
n2,fert,1998-07-17T00:00:00Z,1998,7,7,chl_ug_l,NA
n2,fert,1998-07-17T00:00:00Z,1998,7,7,secchi_m,4.4
n2,fert,1998-07-17T00:00:00Z,1998,7,8,temp_c,3.28
n2,fert,1998-07-17T00:00:00Z,1998,7,8,cond_u_s,219
n2,fert,1998-07-17T00:00:00Z,1998,7,8,do_mg_l,0.18
n2,fert,1998-07-17T00:00:00Z,1998,7,8,chl_ug_l,4.933333333333334
n2,fert,1998-07-17T00:00:00Z,1998,7,8,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,0,temp_c,13.44
n2,fert,1998-08-07T00:00:00Z,1998,8,0,cond_u_s,160
n2,fert,1998-08-07T00:00:00Z,1998,8,0,do_mg_l,9.04
n2,fert,1998-08-07T00:00:00Z,1998,8,0,chl_ug_l,0.8433333333333334
n2,fert,1998-08-07T00:00:00Z,1998,8,0,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,0.1,temp_c,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,0.1,cond_u_s,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,0.1,do_mg_l,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,0.1,chl_ug_l,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,0.1,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,0.5,temp_c,13.46
n2,fert,1998-08-07T00:00:00Z,1998,8,0.5,cond_u_s,158
n2,fert,1998-08-07T00:00:00Z,1998,8,0.5,do_mg_l,8.97
n2,fert,1998-08-07T00:00:00Z,1998,8,0.5,chl_ug_l,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,0.5,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,1,temp_c,13.46
n2,fert,1998-08-07T00:00:00Z,1998,8,1,cond_u_s,162
n2,fert,1998-08-07T00:00:00Z,1998,8,1,do_mg_l,8.96
n2,fert,1998-08-07T00:00:00Z,1998,8,1,chl_ug_l,1.06
n2,fert,1998-08-07T00:00:00Z,1998,8,1,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,2,temp_c,13.48
n2,fert,1998-08-07T00:00:00Z,1998,8,2,cond_u_s,162
n2,fert,1998-08-07T00:00:00Z,1998,8,2,do_mg_l,8.96
n2,fert,1998-08-07T00:00:00Z,1998,8,2,chl_ug_l,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,2,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,3,temp_c,13.48
n2,fert,1998-08-07T00:00:00Z,1998,8,3,cond_u_s,161
n2,fert,1998-08-07T00:00:00Z,1998,8,3,do_mg_l,8.94
n2,fert,1998-08-07T00:00:00Z,1998,8,3,chl_ug_l,0.77
n2,fert,1998-08-07T00:00:00Z,1998,8,3,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,4,temp_c,13.46
n2,fert,1998-08-07T00:00:00Z,1998,8,4,cond_u_s,162
n2,fert,1998-08-07T00:00:00Z,1998,8,4,do_mg_l,8.95
n2,fert,1998-08-07T00:00:00Z,1998,8,4,chl_ug_l,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,4,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,5,temp_c,8.08
n2,fert,1998-08-07T00:00:00Z,1998,8,5,cond_u_s,195
n2,fert,1998-08-07T00:00:00Z,1998,8,5,do_mg_l,9.07
n2,fert,1998-08-07T00:00:00Z,1998,8,5,chl_ug_l,0.94
n2,fert,1998-08-07T00:00:00Z,1998,8,5,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,6,temp_c,5.89
n2,fert,1998-08-07T00:00:00Z,1998,8,6,cond_u_s,194
n2,fert,1998-08-07T00:00:00Z,1998,8,6,do_mg_l,3.66
n2,fert,1998-08-07T00:00:00Z,1998,8,6,chl_ug_l,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,6,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,7,temp_c,5.17
n2,fert,1998-08-07T00:00:00Z,1998,8,7,cond_u_s,200
n2,fert,1998-08-07T00:00:00Z,1998,8,7,do_mg_l,1.36
n2,fert,1998-08-07T00:00:00Z,1998,8,7,chl_ug_l,NA
n2,fert,1998-08-07T00:00:00Z,1998,8,7,secchi_m,7.1
n2,fert,1998-08-07T00:00:00Z,1998,8,8,temp_c,3.7
n2,fert,1998-08-07T00:00:00Z,1998,8,8,cond_u_s,216
n2,fert,1998-08-07T00:00:00Z,1998,8,8,do_mg_l,0.19
n2,fert,1998-08-07T00:00:00Z,1998,8,8,chl_ug_l,1.4333333333333333
n2,fert,1998-08-07T00:00:00Z,1998,8,8,secchi_m,7.1
n2,fert,1999-05-08T00:00:00Z,1999,5,0,temp_c,0.08
n2,fert,1999-05-08T00:00:00Z,1999,5,0,cond_u_s,260
n2,fert,1999-05-08T00:00:00Z,1999,5,0,do_mg_l,9.99
n2,fert,1999-05-08T00:00:00Z,1999,5,0,chl_ug_l,1.5933333333333333
n2,fert,1999-05-08T00:00:00Z,1999,5,0,secchi_m,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,1,temp_c,1.2
n2,fert,1999-05-08T00:00:00Z,1999,5,1,cond_u_s,254
n2,fert,1999-05-08T00:00:00Z,1999,5,1,do_mg_l,9.62
n2,fert,1999-05-08T00:00:00Z,1999,5,1,chl_ug_l,3.7666666666666666
n2,fert,1999-05-08T00:00:00Z,1999,5,1,secchi_m,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,2,temp_c,1.7
n2,fert,1999-05-08T00:00:00Z,1999,5,2,cond_u_s,253
n2,fert,1999-05-08T00:00:00Z,1999,5,2,do_mg_l,9.19
n2,fert,1999-05-08T00:00:00Z,1999,5,2,chl_ug_l,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,2,secchi_m,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,3,temp_c,2.02
n2,fert,1999-05-08T00:00:00Z,1999,5,3,cond_u_s,254
n2,fert,1999-05-08T00:00:00Z,1999,5,3,do_mg_l,8.82
n2,fert,1999-05-08T00:00:00Z,1999,5,3,chl_ug_l,3.3666666666666667
n2,fert,1999-05-08T00:00:00Z,1999,5,3,secchi_m,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,4,temp_c,2.19
n2,fert,1999-05-08T00:00:00Z,1999,5,4,cond_u_s,253
n2,fert,1999-05-08T00:00:00Z,1999,5,4,do_mg_l,8.5
n2,fert,1999-05-08T00:00:00Z,1999,5,4,chl_ug_l,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,4,secchi_m,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,5,temp_c,2.4
n2,fert,1999-05-08T00:00:00Z,1999,5,5,cond_u_s,252
n2,fert,1999-05-08T00:00:00Z,1999,5,5,do_mg_l,8.07
n2,fert,1999-05-08T00:00:00Z,1999,5,5,chl_ug_l,3.13
n2,fert,1999-05-08T00:00:00Z,1999,5,5,secchi_m,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,6,temp_c,2.44
n2,fert,1999-05-08T00:00:00Z,1999,5,6,cond_u_s,253
n2,fert,1999-05-08T00:00:00Z,1999,5,6,do_mg_l,6.29
n2,fert,1999-05-08T00:00:00Z,1999,5,6,chl_ug_l,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,6,secchi_m,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,7,temp_c,2.5
n2,fert,1999-05-08T00:00:00Z,1999,5,7,cond_u_s,256
n2,fert,1999-05-08T00:00:00Z,1999,5,7,do_mg_l,3.99
n2,fert,1999-05-08T00:00:00Z,1999,5,7,chl_ug_l,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,7,secchi_m,NA
n2,fert,1999-05-08T00:00:00Z,1999,5,8,temp_c,2.49
n2,fert,1999-05-08T00:00:00Z,1999,5,8,cond_u_s,271
n2,fert,1999-05-08T00:00:00Z,1999,5,8,do_mg_l,1.85
n2,fert,1999-05-08T00:00:00Z,1999,5,8,chl_ug_l,0.9833333333333333
n2,fert,1999-05-08T00:00:00Z,1999,5,8,secchi_m,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0,temp_c,15.63
n2,fert,1999-06-28T00:00:00Z,1999,6,0,cond_u_s,141.5
n2,fert,1999-06-28T00:00:00Z,1999,6,0,do_mg_l,9.74
n2,fert,1999-06-28T00:00:00Z,1999,6,0,chl_ug_l,1.02
n2,fert,1999-06-28T00:00:00Z,1999,6,0,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,0.1,temp_c,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0.1,cond_u_s,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0.1,do_mg_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0.1,chl_ug_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0.1,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,0.5,temp_c,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0.5,cond_u_s,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0.5,do_mg_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0.5,chl_ug_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,0.5,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,1,temp_c,15.55
n2,fert,1999-06-28T00:00:00Z,1999,6,1,cond_u_s,141.1
n2,fert,1999-06-28T00:00:00Z,1999,6,1,do_mg_l,9.33
n2,fert,1999-06-28T00:00:00Z,1999,6,1,chl_ug_l,1.0433333333333334
n2,fert,1999-06-28T00:00:00Z,1999,6,1,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,2,temp_c,13.34
n2,fert,1999-06-28T00:00:00Z,1999,6,2,cond_u_s,146.4
n2,fert,1999-06-28T00:00:00Z,1999,6,2,do_mg_l,9.92
n2,fert,1999-06-28T00:00:00Z,1999,6,2,chl_ug_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,2,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,3,temp_c,8.21
n2,fert,1999-06-28T00:00:00Z,1999,6,3,cond_u_s,204
n2,fert,1999-06-28T00:00:00Z,1999,6,3,do_mg_l,12.35
n2,fert,1999-06-28T00:00:00Z,1999,6,3,chl_ug_l,2.55
n2,fert,1999-06-28T00:00:00Z,1999,6,3,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,4,temp_c,6.06
n2,fert,1999-06-28T00:00:00Z,1999,6,4,cond_u_s,228
n2,fert,1999-06-28T00:00:00Z,1999,6,4,do_mg_l,12.92
n2,fert,1999-06-28T00:00:00Z,1999,6,4,chl_ug_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,4,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,5,temp_c,5.1
n2,fert,1999-06-28T00:00:00Z,1999,6,5,cond_u_s,227
n2,fert,1999-06-28T00:00:00Z,1999,6,5,do_mg_l,12.54
n2,fert,1999-06-28T00:00:00Z,1999,6,5,chl_ug_l,7.433333333333334
n2,fert,1999-06-28T00:00:00Z,1999,6,5,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,6,temp_c,4.46
n2,fert,1999-06-28T00:00:00Z,1999,6,6,cond_u_s,235
n2,fert,1999-06-28T00:00:00Z,1999,6,6,do_mg_l,9.99
n2,fert,1999-06-28T00:00:00Z,1999,6,6,chl_ug_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,6,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,7,temp_c,3.62
n2,fert,1999-06-28T00:00:00Z,1999,6,7,cond_u_s,241
n2,fert,1999-06-28T00:00:00Z,1999,6,7,do_mg_l,4.12
n2,fert,1999-06-28T00:00:00Z,1999,6,7,chl_ug_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,7,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,8,temp_c,3.16
n2,fert,1999-06-28T00:00:00Z,1999,6,8,cond_u_s,252
n2,fert,1999-06-28T00:00:00Z,1999,6,8,do_mg_l,1.68
n2,fert,1999-06-28T00:00:00Z,1999,6,8,chl_ug_l,5.333333333333333
n2,fert,1999-06-28T00:00:00Z,1999,6,8,secchi_m,5
n2,fert,1999-06-28T00:00:00Z,1999,6,9,temp_c,3
n2,fert,1999-06-28T00:00:00Z,1999,6,9,cond_u_s,259
n2,fert,1999-06-28T00:00:00Z,1999,6,9,do_mg_l,0.38
n2,fert,1999-06-28T00:00:00Z,1999,6,9,chl_ug_l,NA
n2,fert,1999-06-28T00:00:00Z,1999,6,9,secchi_m,5
n2,fert,1999-07-16T00:00:00Z,1999,7,0,temp_c,17.02
n2,fert,1999-07-16T00:00:00Z,1999,7,0,cond_u_s,156
n2,fert,1999-07-16T00:00:00Z,1999,7,0,do_mg_l,9.89
n2,fert,1999-07-16T00:00:00Z,1999,7,0,chl_ug_l,0.35
n2,fert,1999-07-16T00:00:00Z,1999,7,0,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,0.1,temp_c,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,0.1,cond_u_s,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,0.1,do_mg_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,0.1,chl_ug_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,0.1,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,0.5,temp_c,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,0.5,cond_u_s,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,0.5,do_mg_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,0.5,chl_ug_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,0.5,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,1,temp_c,16.99
n2,fert,1999-07-16T00:00:00Z,1999,7,1,cond_u_s,157
n2,fert,1999-07-16T00:00:00Z,1999,7,1,do_mg_l,8.93
n2,fert,1999-07-16T00:00:00Z,1999,7,1,chl_ug_l,0.9633333333333333
n2,fert,1999-07-16T00:00:00Z,1999,7,1,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,2,temp_c,16.97
n2,fert,1999-07-16T00:00:00Z,1999,7,2,cond_u_s,155
n2,fert,1999-07-16T00:00:00Z,1999,7,2,do_mg_l,8.89
n2,fert,1999-07-16T00:00:00Z,1999,7,2,chl_ug_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,2,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,3,temp_c,13.34
n2,fert,1999-07-16T00:00:00Z,1999,7,3,cond_u_s,206
n2,fert,1999-07-16T00:00:00Z,1999,7,3,do_mg_l,10.95
n2,fert,1999-07-16T00:00:00Z,1999,7,3,chl_ug_l,1.1933333333333331
n2,fert,1999-07-16T00:00:00Z,1999,7,3,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,4,temp_c,8.97
n2,fert,1999-07-16T00:00:00Z,1999,7,4,cond_u_s,237
n2,fert,1999-07-16T00:00:00Z,1999,7,4,do_mg_l,12.38
n2,fert,1999-07-16T00:00:00Z,1999,7,4,chl_ug_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,4,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,5,temp_c,6.41
n2,fert,1999-07-16T00:00:00Z,1999,7,5,cond_u_s,241
n2,fert,1999-07-16T00:00:00Z,1999,7,5,do_mg_l,10.53
n2,fert,1999-07-16T00:00:00Z,1999,7,5,chl_ug_l,6.466666666666667
n2,fert,1999-07-16T00:00:00Z,1999,7,5,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,6,temp_c,5.5
n2,fert,1999-07-16T00:00:00Z,1999,7,6,cond_u_s,248
n2,fert,1999-07-16T00:00:00Z,1999,7,6,do_mg_l,10.2
n2,fert,1999-07-16T00:00:00Z,1999,7,6,chl_ug_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,6,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,7,temp_c,5.16
n2,fert,1999-07-16T00:00:00Z,1999,7,7,cond_u_s,252
n2,fert,1999-07-16T00:00:00Z,1999,7,7,do_mg_l,6.92
n2,fert,1999-07-16T00:00:00Z,1999,7,7,chl_ug_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,7,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,8,temp_c,3.3
n2,fert,1999-07-16T00:00:00Z,1999,7,8,cond_u_s,268
n2,fert,1999-07-16T00:00:00Z,1999,7,8,do_mg_l,1.63
n2,fert,1999-07-16T00:00:00Z,1999,7,8,chl_ug_l,6.566666666666666
n2,fert,1999-07-16T00:00:00Z,1999,7,8,secchi_m,6
n2,fert,1999-07-16T00:00:00Z,1999,7,9,temp_c,3.08
n2,fert,1999-07-16T00:00:00Z,1999,7,9,cond_u_s,273
n2,fert,1999-07-16T00:00:00Z,1999,7,9,do_mg_l,0.9
n2,fert,1999-07-16T00:00:00Z,1999,7,9,chl_ug_l,NA
n2,fert,1999-07-16T00:00:00Z,1999,7,9,secchi_m,6
n2,fert,1999-08-09T00:00:00Z,1999,8,0,temp_c,15.51
n2,fert,1999-08-09T00:00:00Z,1999,8,0,cond_u_s,178
n2,fert,1999-08-09T00:00:00Z,1999,8,0,do_mg_l,12.66
n2,fert,1999-08-09T00:00:00Z,1999,8,0,chl_ug_l,0.76
n2,fert,1999-08-09T00:00:00Z,1999,8,0,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,0.1,temp_c,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,0.1,cond_u_s,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,0.1,do_mg_l,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,0.1,chl_ug_l,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,0.1,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,0.5,temp_c,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,0.5,cond_u_s,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,0.5,do_mg_l,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,0.5,chl_ug_l,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,0.5,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,1,temp_c,15.49
n2,fert,1999-08-09T00:00:00Z,1999,8,1,cond_u_s,177
n2,fert,1999-08-09T00:00:00Z,1999,8,1,do_mg_l,9.81
n2,fert,1999-08-09T00:00:00Z,1999,8,1,chl_ug_l,0.7366666666666667
n2,fert,1999-08-09T00:00:00Z,1999,8,1,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,2,temp_c,14.92
n2,fert,1999-08-09T00:00:00Z,1999,8,2,cond_u_s,176
n2,fert,1999-08-09T00:00:00Z,1999,8,2,do_mg_l,9.58
n2,fert,1999-08-09T00:00:00Z,1999,8,2,chl_ug_l,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,2,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,3,temp_c,12.9
n2,fert,1999-08-09T00:00:00Z,1999,8,3,cond_u_s,179
n2,fert,1999-08-09T00:00:00Z,1999,8,3,do_mg_l,9.68
n2,fert,1999-08-09T00:00:00Z,1999,8,3,chl_ug_l,0.9733333333333333
n2,fert,1999-08-09T00:00:00Z,1999,8,3,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,4,temp_c,11.83
n2,fert,1999-08-09T00:00:00Z,1999,8,4,cond_u_s,178
n2,fert,1999-08-09T00:00:00Z,1999,8,4,do_mg_l,10.09
n2,fert,1999-08-09T00:00:00Z,1999,8,4,chl_ug_l,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,4,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,5,temp_c,9.16
n2,fert,1999-08-09T00:00:00Z,1999,8,5,cond_u_s,223
n2,fert,1999-08-09T00:00:00Z,1999,8,5,do_mg_l,9.93
n2,fert,1999-08-09T00:00:00Z,1999,8,5,chl_ug_l,2.796666666666667
n2,fert,1999-08-09T00:00:00Z,1999,8,5,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,6,temp_c,6.18
n2,fert,1999-08-09T00:00:00Z,1999,8,6,cond_u_s,234
n2,fert,1999-08-09T00:00:00Z,1999,8,6,do_mg_l,7.79
n2,fert,1999-08-09T00:00:00Z,1999,8,6,chl_ug_l,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,6,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,7,temp_c,5.12
n2,fert,1999-08-09T00:00:00Z,1999,8,7,cond_u_s,246
n2,fert,1999-08-09T00:00:00Z,1999,8,7,do_mg_l,2.97
n2,fert,1999-08-09T00:00:00Z,1999,8,7,chl_ug_l,NA
n2,fert,1999-08-09T00:00:00Z,1999,8,7,secchi_m,5.5
n2,fert,1999-08-09T00:00:00Z,1999,8,8,temp_c,4.29
n2,fert,1999-08-09T00:00:00Z,1999,8,8,cond_u_s,256
n2,fert,1999-08-09T00:00:00Z,1999,8,8,do_mg_l,1.29
n2,fert,1999-08-09T00:00:00Z,1999,8,8,chl_ug_l,6.066666666666666
n2,fert,1999-08-09T00:00:00Z,1999,8,8,secchi_m,5.5
