site,date,year,month,depth_m,variable,value
toolik,1998-07-15T00:00:00Z,1998,7,8,do_mg_l,9.98
toolik,1998-07-15T00:00:00Z,1998,7,8,chl_ug_l,2.33
toolik,1998-07-15T00:00:00Z,1998,7,8,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,9,temp_c,6.98
toolik,1998-07-15T00:00:00Z,1998,7,9,cond_u_s,59.4
toolik,1998-07-15T00:00:00Z,1998,7,9,do_mg_l,9.91
toolik,1998-07-15T00:00:00Z,1998,7,9,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,9,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,10,temp_c,6.5
toolik,1998-07-15T00:00:00Z,1998,7,10,cond_u_s,58.9
toolik,1998-07-15T00:00:00Z,1998,7,10,do_mg_l,9.79
toolik,1998-07-15T00:00:00Z,1998,7,10,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,10,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,11,temp_c,6.17
toolik,1998-07-15T00:00:00Z,1998,7,11,cond_u_s,58.7
toolik,1998-07-15T00:00:00Z,1998,7,11,do_mg_l,9.66
toolik,1998-07-15T00:00:00Z,1998,7,11,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,11,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,12,temp_c,5.98
toolik,1998-07-15T00:00:00Z,1998,7,12,cond_u_s,58.9
toolik,1998-07-15T00:00:00Z,1998,7,12,do_mg_l,9.54
toolik,1998-07-15T00:00:00Z,1998,7,12,chl_ug_l,0.9766666666666667
toolik,1998-07-15T00:00:00Z,1998,7,12,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,13,temp_c,5.87
toolik,1998-07-15T00:00:00Z,1998,7,13,cond_u_s,59
toolik,1998-07-15T00:00:00Z,1998,7,13,do_mg_l,9.53
toolik,1998-07-15T00:00:00Z,1998,7,13,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,13,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,14,temp_c,5.75
toolik,1998-07-15T00:00:00Z,1998,7,14,cond_u_s,58.3
toolik,1998-07-15T00:00:00Z,1998,7,14,do_mg_l,9.47
toolik,1998-07-15T00:00:00Z,1998,7,14,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,14,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,15,temp_c,5.62
toolik,1998-07-15T00:00:00Z,1998,7,15,cond_u_s,58.4
toolik,1998-07-15T00:00:00Z,1998,7,15,do_mg_l,9.31
toolik,1998-07-15T00:00:00Z,1998,7,15,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,15,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,16,temp_c,5.57
toolik,1998-07-15T00:00:00Z,1998,7,16,cond_u_s,58.4
toolik,1998-07-15T00:00:00Z,1998,7,16,do_mg_l,9.26
toolik,1998-07-15T00:00:00Z,1998,7,16,chl_ug_l,0.6933333333333334
toolik,1998-07-15T00:00:00Z,1998,7,16,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,17,temp_c,5.54
toolik,1998-07-15T00:00:00Z,1998,7,17,cond_u_s,58.4
toolik,1998-07-15T00:00:00Z,1998,7,17,do_mg_l,9.18
toolik,1998-07-15T00:00:00Z,1998,7,17,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,17,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,18,temp_c,5.45
toolik,1998-07-15T00:00:00Z,1998,7,18,cond_u_s,58.2
toolik,1998-07-15T00:00:00Z,1998,7,18,do_mg_l,9.07
toolik,1998-07-15T00:00:00Z,1998,7,18,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,18,secchi_m,7.7
toolik,1998-07-15T00:00:00Z,1998,7,19,temp_c,5.44
toolik,1998-07-15T00:00:00Z,1998,7,19,cond_u_s,59.1
toolik,1998-07-15T00:00:00Z,1998,7,19,do_mg_l,8.97
toolik,1998-07-15T00:00:00Z,1998,7,19,chl_ug_l,NA
toolik,1998-07-15T00:00:00Z,1998,7,19,secchi_m,7.7
toolik,1998-07-22T00:00:00Z,1998,7,0,temp_c,17.38
toolik,1998-07-22T00:00:00Z,1998,7,0,cond_u_s,62
toolik,1998-07-22T00:00:00Z,1998,7,0,do_mg_l,8.73
toolik,1998-07-22T00:00:00Z,1998,7,0,chl_ug_l,0.8233333333333333
toolik,1998-07-22T00:00:00Z,1998,7,0,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,0.1,temp_c,NA
toolik,1998-07-22T00:00:00Z,1998,7,0.1,cond_u_s,NA
toolik,1998-07-22T00:00:00Z,1998,7,0.1,do_mg_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,0.1,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,0.1,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,0.5,temp_c,17.38
toolik,1998-07-22T00:00:00Z,1998,7,0.5,cond_u_s,61.7
toolik,1998-07-22T00:00:00Z,1998,7,0.5,do_mg_l,8.64
toolik,1998-07-22T00:00:00Z,1998,7,0.5,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,0.5,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,1,temp_c,17.36
toolik,1998-07-22T00:00:00Z,1998,7,1,cond_u_s,61.6
toolik,1998-07-22T00:00:00Z,1998,7,1,do_mg_l,8.64
toolik,1998-07-22T00:00:00Z,1998,7,1,chl_ug_l,0.8633333333333333
toolik,1998-07-22T00:00:00Z,1998,7,1,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,2,temp_c,17.36
toolik,1998-07-22T00:00:00Z,1998,7,2,cond_u_s,61.6
toolik,1998-07-22T00:00:00Z,1998,7,2,do_mg_l,8.6
toolik,1998-07-22T00:00:00Z,1998,7,2,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,2,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,3,temp_c,17.31
toolik,1998-07-22T00:00:00Z,1998,7,3,cond_u_s,61.7
toolik,1998-07-22T00:00:00Z,1998,7,3,do_mg_l,8.61
toolik,1998-07-22T00:00:00Z,1998,7,3,chl_ug_l,0.9233333333333333
toolik,1998-07-22T00:00:00Z,1998,7,3,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,4,temp_c,17.19
toolik,1998-07-22T00:00:00Z,1998,7,4,cond_u_s,61.5
toolik,1998-07-22T00:00:00Z,1998,7,4,do_mg_l,8.63
toolik,1998-07-22T00:00:00Z,1998,7,4,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,4,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,5,temp_c,15.11
toolik,1998-07-22T00:00:00Z,1998,7,5,cond_u_s,60.6
toolik,1998-07-22T00:00:00Z,1998,7,5,do_mg_l,9.15
toolik,1998-07-22T00:00:00Z,1998,7,5,chl_ug_l,1.1333333333333333
toolik,1998-07-22T00:00:00Z,1998,7,5,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,6,temp_c,11.46
toolik,1998-07-22T00:00:00Z,1998,7,6,cond_u_s,58.7
toolik,1998-07-22T00:00:00Z,1998,7,6,do_mg_l,10.1
toolik,1998-07-22T00:00:00Z,1998,7,6,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,6,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,7,temp_c,9.67
toolik,1998-07-22T00:00:00Z,1998,7,7,cond_u_s,57.9
toolik,1998-07-22T00:00:00Z,1998,7,7,do_mg_l,10.38
toolik,1998-07-22T00:00:00Z,1998,7,7,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,7,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,8,temp_c,8.54
toolik,1998-07-22T00:00:00Z,1998,7,8,cond_u_s,57.6
toolik,1998-07-22T00:00:00Z,1998,7,8,do_mg_l,10.52
toolik,1998-07-22T00:00:00Z,1998,7,8,chl_ug_l,2.3333333333333335
toolik,1998-07-22T00:00:00Z,1998,7,8,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,9,temp_c,7.09
toolik,1998-07-22T00:00:00Z,1998,7,9,cond_u_s,57.2
toolik,1998-07-22T00:00:00Z,1998,7,9,do_mg_l,10.49
toolik,1998-07-22T00:00:00Z,1998,7,9,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,9,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,10,temp_c,6.83
toolik,1998-07-22T00:00:00Z,1998,7,10,cond_u_s,57.2
toolik,1998-07-22T00:00:00Z,1998,7,10,do_mg_l,10.47
toolik,1998-07-22T00:00:00Z,1998,7,10,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,10,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,11,temp_c,6.27
toolik,1998-07-22T00:00:00Z,1998,7,11,cond_u_s,57
toolik,1998-07-22T00:00:00Z,1998,7,11,do_mg_l,10.1
toolik,1998-07-22T00:00:00Z,1998,7,11,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,11,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,12,temp_c,5.98
toolik,1998-07-22T00:00:00Z,1998,7,12,cond_u_s,57
toolik,1998-07-22T00:00:00Z,1998,7,12,do_mg_l,9.91
toolik,1998-07-22T00:00:00Z,1998,7,12,chl_ug_l,1.4233333333333333
toolik,1998-07-22T00:00:00Z,1998,7,12,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,13,temp_c,5.85
toolik,1998-07-22T00:00:00Z,1998,7,13,cond_u_s,56.8
toolik,1998-07-22T00:00:00Z,1998,7,13,do_mg_l,9.76
toolik,1998-07-22T00:00:00Z,1998,7,13,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,13,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,14,temp_c,5.82
toolik,1998-07-22T00:00:00Z,1998,7,14,cond_u_s,56.9
toolik,1998-07-22T00:00:00Z,1998,7,14,do_mg_l,9.7
toolik,1998-07-22T00:00:00Z,1998,7,14,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,14,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,15,temp_c,5.7
toolik,1998-07-22T00:00:00Z,1998,7,15,cond_u_s,56.8
toolik,1998-07-22T00:00:00Z,1998,7,15,do_mg_l,9.58
toolik,1998-07-22T00:00:00Z,1998,7,15,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,15,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,16,temp_c,5.65
toolik,1998-07-22T00:00:00Z,1998,7,16,cond_u_s,56.8
toolik,1998-07-22T00:00:00Z,1998,7,16,do_mg_l,9.5
toolik,1998-07-22T00:00:00Z,1998,7,16,chl_ug_l,0.5033333333333333
toolik,1998-07-22T00:00:00Z,1998,7,16,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,17,temp_c,5.6
toolik,1998-07-22T00:00:00Z,1998,7,17,cond_u_s,56.7
toolik,1998-07-22T00:00:00Z,1998,7,17,do_mg_l,9.46
toolik,1998-07-22T00:00:00Z,1998,7,17,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,17,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,18,temp_c,5.57
toolik,1998-07-22T00:00:00Z,1998,7,18,cond_u_s,56.5
toolik,1998-07-22T00:00:00Z,1998,7,18,do_mg_l,9.38
toolik,1998-07-22T00:00:00Z,1998,7,18,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,18,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,19,temp_c,5.55
toolik,1998-07-22T00:00:00Z,1998,7,19,cond_u_s,56.3
toolik,1998-07-22T00:00:00Z,1998,7,19,do_mg_l,9.32
toolik,1998-07-22T00:00:00Z,1998,7,19,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,19,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,20,temp_c,5.5
toolik,1998-07-22T00:00:00Z,1998,7,20,cond_u_s,56.7
toolik,1998-07-22T00:00:00Z,1998,7,20,do_mg_l,9.26
toolik,1998-07-22T00:00:00Z,1998,7,20,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,20,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,21,temp_c,5.5
toolik,1998-07-22T00:00:00Z,1998,7,21,cond_u_s,58
toolik,1998-07-22T00:00:00Z,1998,7,21,do_mg_l,9.22
toolik,1998-07-22T00:00:00Z,1998,7,21,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,21,secchi_m,6.25
toolik,1998-07-22T00:00:00Z,1998,7,21.9,temp_c,5.49
toolik,1998-07-22T00:00:00Z,1998,7,21.9,cond_u_s,56.9
toolik,1998-07-22T00:00:00Z,1998,7,21.9,do_mg_l,9.18
toolik,1998-07-22T00:00:00Z,1998,7,21.9,chl_ug_l,NA
toolik,1998-07-22T00:00:00Z,1998,7,21.9,secchi_m,6.25
toolik,1998-07-31T00:00:00Z,1998,7,0,temp_c,15.47
toolik,1998-07-31T00:00:00Z,1998,7,0,cond_u_s,61.4
toolik,1998-07-31T00:00:00Z,1998,7,0,do_mg_l,8.82
toolik,1998-07-31T00:00:00Z,1998,7,0,chl_ug_l,1.33
toolik,1998-07-31T00:00:00Z,1998,7,0,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,0.1,temp_c,15.49
toolik,1998-07-31T00:00:00Z,1998,7,0.1,cond_u_s,61.3
toolik,1998-07-31T00:00:00Z,1998,7,0.1,do_mg_l,8.81
toolik,1998-07-31T00:00:00Z,1998,7,0.1,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,0.1,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,0.5,temp_c,15.51
toolik,1998-07-31T00:00:00Z,1998,7,0.5,cond_u_s,61.3
toolik,1998-07-31T00:00:00Z,1998,7,0.5,do_mg_l,8.75
toolik,1998-07-31T00:00:00Z,1998,7,0.5,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,0.5,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,1,temp_c,15.49
toolik,1998-07-31T00:00:00Z,1998,7,1,cond_u_s,61.3
toolik,1998-07-31T00:00:00Z,1998,7,1,do_mg_l,8.74
toolik,1998-07-31T00:00:00Z,1998,7,1,chl_ug_l,1.09
toolik,1998-07-31T00:00:00Z,1998,7,1,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,2,temp_c,15.51
toolik,1998-07-31T00:00:00Z,1998,7,2,cond_u_s,61.4
toolik,1998-07-31T00:00:00Z,1998,7,2,do_mg_l,8.73
toolik,1998-07-31T00:00:00Z,1998,7,2,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,2,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,3,temp_c,15.49
toolik,1998-07-31T00:00:00Z,1998,7,3,cond_u_s,61.4
toolik,1998-07-31T00:00:00Z,1998,7,3,do_mg_l,8.74
toolik,1998-07-31T00:00:00Z,1998,7,3,chl_ug_l,1.3533333333333333
toolik,1998-07-31T00:00:00Z,1998,7,3,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,4,temp_c,15.51
toolik,1998-07-31T00:00:00Z,1998,7,4,cond_u_s,61.2
toolik,1998-07-31T00:00:00Z,1998,7,4,do_mg_l,8.72
toolik,1998-07-31T00:00:00Z,1998,7,4,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,4,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,5,temp_c,15.42
toolik,1998-07-31T00:00:00Z,1998,7,5,cond_u_s,61.1
toolik,1998-07-31T00:00:00Z,1998,7,5,do_mg_l,8.74
toolik,1998-07-31T00:00:00Z,1998,7,5,chl_ug_l,1.1866666666666668
toolik,1998-07-31T00:00:00Z,1998,7,5,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,6,temp_c,14.01
toolik,1998-07-31T00:00:00Z,1998,7,6,cond_u_s,60.3
toolik,1998-07-31T00:00:00Z,1998,7,6,do_mg_l,9.19
toolik,1998-07-31T00:00:00Z,1998,7,6,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,6,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,7,temp_c,9.87
toolik,1998-07-31T00:00:00Z,1998,7,7,cond_u_s,58.4
toolik,1998-07-31T00:00:00Z,1998,7,7,do_mg_l,10.06
toolik,1998-07-31T00:00:00Z,1998,7,7,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,7,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,8,temp_c,7.85
toolik,1998-07-31T00:00:00Z,1998,7,8,cond_u_s,57
toolik,1998-07-31T00:00:00Z,1998,7,8,do_mg_l,10.39
toolik,1998-07-31T00:00:00Z,1998,7,8,chl_ug_l,2.0666666666666664
toolik,1998-07-31T00:00:00Z,1998,7,8,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,9,temp_c,6.96
toolik,1998-07-31T00:00:00Z,1998,7,9,cond_u_s,56.3
toolik,1998-07-31T00:00:00Z,1998,7,9,do_mg_l,10.2
toolik,1998-07-31T00:00:00Z,1998,7,9,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,9,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,10,temp_c,6.58
toolik,1998-07-31T00:00:00Z,1998,7,10,cond_u_s,56.8
toolik,1998-07-31T00:00:00Z,1998,7,10,do_mg_l,9.99
toolik,1998-07-31T00:00:00Z,1998,7,10,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,10,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,11,temp_c,6.28
toolik,1998-07-31T00:00:00Z,1998,7,11,cond_u_s,56.7
toolik,1998-07-31T00:00:00Z,1998,7,11,do_mg_l,9.74
toolik,1998-07-31T00:00:00Z,1998,7,11,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,11,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,12,temp_c,6
toolik,1998-07-31T00:00:00Z,1998,7,12,cond_u_s,57
toolik,1998-07-31T00:00:00Z,1998,7,12,do_mg_l,9.48
toolik,1998-07-31T00:00:00Z,1998,7,12,chl_ug_l,1.1733333333333333
toolik,1998-07-31T00:00:00Z,1998,7,12,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,13,temp_c,5.9
toolik,1998-07-31T00:00:00Z,1998,7,13,cond_u_s,56.1
toolik,1998-07-31T00:00:00Z,1998,7,13,do_mg_l,9.43
toolik,1998-07-31T00:00:00Z,1998,7,13,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,13,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,14,temp_c,5.82
toolik,1998-07-31T00:00:00Z,1998,7,14,cond_u_s,56.9
toolik,1998-07-31T00:00:00Z,1998,7,14,do_mg_l,9.39
toolik,1998-07-31T00:00:00Z,1998,7,14,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,14,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,15,temp_c,5.7
toolik,1998-07-31T00:00:00Z,1998,7,15,cond_u_s,57.2
toolik,1998-07-31T00:00:00Z,1998,7,15,do_mg_l,9.31
toolik,1998-07-31T00:00:00Z,1998,7,15,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,15,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,16,temp_c,5.64
toolik,1998-07-31T00:00:00Z,1998,7,16,cond_u_s,56
toolik,1998-07-31T00:00:00Z,1998,7,16,do_mg_l,9.04
toolik,1998-07-31T00:00:00Z,1998,7,16,chl_ug_l,1.18
toolik,1998-07-31T00:00:00Z,1998,7,16,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,17,temp_c,5.59
toolik,1998-07-31T00:00:00Z,1998,7,17,cond_u_s,56.1
toolik,1998-07-31T00:00:00Z,1998,7,17,do_mg_l,8.93
toolik,1998-07-31T00:00:00Z,1998,7,17,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,17,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,18,temp_c,5.54
toolik,1998-07-31T00:00:00Z,1998,7,18,cond_u_s,56.2
toolik,1998-07-31T00:00:00Z,1998,7,18,do_mg_l,8.78
toolik,1998-07-31T00:00:00Z,1998,7,18,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,18,secchi_m,5.4
toolik,1998-07-31T00:00:00Z,1998,7,19,temp_c,5.47
toolik,1998-07-31T00:00:00Z,1998,7,19,cond_u_s,57.8
toolik,1998-07-31T00:00:00Z,1998,7,19,do_mg_l,8.61
toolik,1998-07-31T00:00:00Z,1998,7,19,chl_ug_l,NA
toolik,1998-07-31T00:00:00Z,1998,7,19,secchi_m,5.4
toolik,1998-08-10T00:00:00Z,1998,8,0,temp_c,13.01
toolik,1998-08-10T00:00:00Z,1998,8,0,cond_u_s,63.4
toolik,1998-08-10T00:00:00Z,1998,8,0,do_mg_l,9.52
toolik,1998-08-10T00:00:00Z,1998,8,0,chl_ug_l,1.3633333333333333
toolik,1998-08-10T00:00:00Z,1998,8,0,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,0.1,temp_c,NA
toolik,1998-08-10T00:00:00Z,1998,8,0.1,cond_u_s,NA
toolik,1998-08-10T00:00:00Z,1998,8,0.1,do_mg_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,0.1,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,0.1,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,0.5,temp_c,13.01
toolik,1998-08-10T00:00:00Z,1998,8,0.5,cond_u_s,63.3
toolik,1998-08-10T00:00:00Z,1998,8,0.5,do_mg_l,9.49
toolik,1998-08-10T00:00:00Z,1998,8,0.5,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,0.5,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,1,temp_c,13.01
toolik,1998-08-10T00:00:00Z,1998,8,1,cond_u_s,63.3
toolik,1998-08-10T00:00:00Z,1998,8,1,do_mg_l,9.49
toolik,1998-08-10T00:00:00Z,1998,8,1,chl_ug_l,1.16
toolik,1998-08-10T00:00:00Z,1998,8,1,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,2,temp_c,12.98
toolik,1998-08-10T00:00:00Z,1998,8,2,cond_u_s,63
toolik,1998-08-10T00:00:00Z,1998,8,2,do_mg_l,9.5
toolik,1998-08-10T00:00:00Z,1998,8,2,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,2,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,3,temp_c,12.9
toolik,1998-08-10T00:00:00Z,1998,8,3,cond_u_s,62.8
toolik,1998-08-10T00:00:00Z,1998,8,3,do_mg_l,9.48
toolik,1998-08-10T00:00:00Z,1998,8,3,chl_ug_l,1.26
toolik,1998-08-10T00:00:00Z,1998,8,3,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,4,temp_c,12.82
toolik,1998-08-10T00:00:00Z,1998,8,4,cond_u_s,62.8
toolik,1998-08-10T00:00:00Z,1998,8,4,do_mg_l,9.47
toolik,1998-08-10T00:00:00Z,1998,8,4,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,4,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,5,temp_c,12.77
toolik,1998-08-10T00:00:00Z,1998,8,5,cond_u_s,62.9
toolik,1998-08-10T00:00:00Z,1998,8,5,do_mg_l,9.45
toolik,1998-08-10T00:00:00Z,1998,8,5,chl_ug_l,1.4466666666666665
toolik,1998-08-10T00:00:00Z,1998,8,5,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,6,temp_c,12.68
toolik,1998-08-10T00:00:00Z,1998,8,6,cond_u_s,62.5
toolik,1998-08-10T00:00:00Z,1998,8,6,do_mg_l,9.42
toolik,1998-08-10T00:00:00Z,1998,8,6,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,6,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,7,temp_c,12.55
toolik,1998-08-10T00:00:00Z,1998,8,7,cond_u_s,63
toolik,1998-08-10T00:00:00Z,1998,8,7,do_mg_l,9.44
toolik,1998-08-10T00:00:00Z,1998,8,7,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,7,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,8,temp_c,12.22
toolik,1998-08-10T00:00:00Z,1998,8,8,cond_u_s,64.1
toolik,1998-08-10T00:00:00Z,1998,8,8,do_mg_l,9.24
toolik,1998-08-10T00:00:00Z,1998,8,8,chl_ug_l,1.48
toolik,1998-08-10T00:00:00Z,1998,8,8,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,9,temp_c,7.47
toolik,1998-08-10T00:00:00Z,1998,8,9,cond_u_s,57.4
toolik,1998-08-10T00:00:00Z,1998,8,9,do_mg_l,10.16
toolik,1998-08-10T00:00:00Z,1998,8,9,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,9,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,10,temp_c,6.83
toolik,1998-08-10T00:00:00Z,1998,8,10,cond_u_s,57.7
toolik,1998-08-10T00:00:00Z,1998,8,10,do_mg_l,10.15
toolik,1998-08-10T00:00:00Z,1998,8,10,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,10,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,11,temp_c,6.32
toolik,1998-08-10T00:00:00Z,1998,8,11,cond_u_s,57.5
toolik,1998-08-10T00:00:00Z,1998,8,11,do_mg_l,9.93
toolik,1998-08-10T00:00:00Z,1998,8,11,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,11,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,12,temp_c,6.15
toolik,1998-08-10T00:00:00Z,1998,8,12,cond_u_s,57.5
toolik,1998-08-10T00:00:00Z,1998,8,12,do_mg_l,9.63
toolik,1998-08-10T00:00:00Z,1998,8,12,chl_ug_l,1.51
toolik,1998-08-10T00:00:00Z,1998,8,12,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,13,temp_c,5.98
toolik,1998-08-10T00:00:00Z,1998,8,13,cond_u_s,57.5
toolik,1998-08-10T00:00:00Z,1998,8,13,do_mg_l,9.47
toolik,1998-08-10T00:00:00Z,1998,8,13,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,13,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,14,temp_c,5.87
toolik,1998-08-10T00:00:00Z,1998,8,14,cond_u_s,57.5
toolik,1998-08-10T00:00:00Z,1998,8,14,do_mg_l,9.46
toolik,1998-08-10T00:00:00Z,1998,8,14,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,14,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,15,temp_c,5.75
toolik,1998-08-10T00:00:00Z,1998,8,15,cond_u_s,56.6
